customer_id,first_name,last_name,email,phone,address,city,state,country,postal_code,customer_segment,created_date,modified_date
C1509,First1509,Last1509,customer1509@example.com,+19532714711,3594 Main St,City9,State9,USA,16500,VIP,2023-02-17,2023-02-17
C1510,First1510,Last1510,customer1510@example.com,+12773111709,8892 Main St,City10,State10,USA,31011,Wholesale,2023-02-18,2023-02-18
C1511,First1511,Last1511,customer1511@example.com,+18445245258,6618 Main St,City11,State11,USA,56514,Premium,2023-02-19,2023-02-19
C1512,First1512,Last1512,customer1512@example.com,+11455230384,8621 Main St,City12,State12,USA,24048,Premium,2023-02-20,2023-02-20
C1513,First1513,Last1513,customer1513@example.com,+19270068684,5839 Main St,City13,State13,USA,93435,Wholesale,2023-02-21,2023-02-21
C1514,First1514,Last1514,customer1514@example.com,+18422007065,5878 Main St,City14,State14,USA,61692,Regular,2023-02-22,2023-02-22
C1515,First1515,Last1515,customer1515@example.com,+11053198193,3213 Main St,City15,State15,USA,92163,VIP,2023-02-23,2023-02-23
C1516,First1516,Last1516,customer1516@example.com,+19425414287,7722 Main St,City16,State16,USA,46128,Regular,2023-02-24,2023-02-24
C1517,First1517,Last1517,customer1517@example.com,+14628206154,386 Main St,City17,State17,USA,15552,Premium,2023-02-25,2023-02-25
C1518,First1518,Last1518,customer1518@example.com,+19777118549,8084 Main St,City18,State18,USA,39148,Premium,2023-02-26,2023-02-26
C1519,First1519,Last1519,customer1519@example.com,+19929503255,8206 Main St,City19,State19,USA,88565,VIP,2023-02-27,2023-02-27
C1520,First1520,Last1520,customer1520@example.com,+13871833315,2993 Main St,City20,State20,USA,94268,Wholesale,2023-02-28,2023-02-28
C1521,First1521,Last1521,customer1521@example.com,+13263708751,4395 Main St,City21,State21,USA,70090,Regular,2023-03-01,2023-03-01
C1522,First1522,Last1522,customer1522@example.com,+13469431283,2983 Main St,City22,State22,USA,53065,VIP,2023-03-02,2023-03-02
C1523,First1523,Last1523,customer1523@example.com,+11819034328,6113 Main St,City23,State23,USA,92601,Premium,2023-03-03,2023-03-03
C1524,First1524,Last1524,customer1524@example.com,+15075279427,1493 Main St,City24,State24,USA,43834,VIP,2023-03-04,2023-03-04
C1525,First1525,Last1525,customer1525@example.com,+18319373854,2411 Main St,City25,State25,USA,23420,Premium,2023-03-05,2023-03-05
C1526,First1526,Last1526,customer1526@example.com,+12299806814,7010 Main St,City26,State26,USA,41961,Premium,2023-03-06,2023-03-06
C1527,First1527,Last1527,customer1527@example.com,+19239217462,6018 Main St,City27,State27,USA,51043,Regular,2023-03-07,2023-03-07
C1528,First1528,Last1528,customer1528@example.com,+16183289088,5259 Main St,City28,State28,USA,22820,Regular,2023-03-08,2023-03-08
C1529,First1529,Last1529,customer1529@example.com,+12350150035,7366 Main St,City29,State29,USA,86883,Premium,2023-03-09,2023-03-09
C1530,First1530,Last1530,customer1530@example.com,+19660626602,5727 Main St,City30,State30,USA,21766,Premium,2023-03-10,2023-03-10
C1531,First1531,Last1531,customer1531@example.com,+15918102994,4747 Main St,City31,State31,USA,89514,Regular,2023-03-11,2023-03-11
C1532,First1532,Last1532,customer1532@example.com,+18550168117,8733 Main St,City32,State32,USA,44541,Regular,2023-03-12,2023-03-12
C1533,First1533,Last1533,customer1533@example.com,+19493834200,4251 Main St,City33,State33,USA,93628,Premium,2023-03-13,2023-03-13
C1534,First1534,Last1534,customer1534@example.com,+18118053519,4429 Main St,City34,State34,USA,78531,VIP,2023-03-14,2023-03-14
C1535,First1535,Last1535,customer1535@example.com,+15300602236,7391 Main St,City35,State35,USA,59947,Regular,2023-03-15,2023-03-15
C1536,First1536,Last1536,customer1536@example.com,+13051928223,1446 Main St,City36,State36,USA,65141,Premium,2023-03-16,2023-03-16
C1537,First1537,Last1537,customer1537@example.com,+16551935273,5292 Main St,City37,State37,USA,11054,Regular,2023-03-17,2023-03-17
C1538,First1538,Last1538,customer1538@example.com,+14676579305,5816 Main St,City38,State38,USA,96977,Premium,2023-03-18,2023-03-18
C1539,First1539,Last1539,customer1539@example.com,+19613081335,3900 Main St,City39,State39,USA,81652,Regular,2023-03-19,2023-03-19
C1540,First1540,Last1540,customer1540@example.com,+14551752471,2928 Main St,City40,State40,USA,83379,VIP,2023-03-20,2023-03-20
C1541,First1541,Last1541,customer1541@example.com,+13204306035,8439 Main St,City41,State41,USA,69106,Regular,2023-03-21,2023-03-21
C1542,First1542,Last1542,customer1542@example.com,+11544292298,680 Main St,City42,State42,USA,57522,Premium,2023-03-22,2023-03-22
C1543,First1543,Last1543,customer1543@example.com,+11135402545,1033 Main St,City43,State43,USA,67422,VIP,2023-03-23,2023-03-23
C1544,First1544,Last1544,customer1544@example.com,+19410842852,4734 Main St,City44,State44,USA,87986,Regular,2023-03-24,2023-03-24
C1545,First1545,Last1545,customer1545@example.com,+18620941404,3544 Main St,City45,State45,USA,88980,Regular,2023-03-25,2023-03-25
C1546,First1546,Last1546,customer1546@example.com,+16922461069,7656 Main St,City46,State46,USA,56057,Regular,2023-03-26,2023-03-26
C1547,First1547,Last1547,customer1547@example.com,+16199351181,1078 Main St,City47,State47,USA,66773,Wholesale,2023-03-27,2023-03-27
C1548,First1548,Last1548,customer1548@example.com,+13956647974,9086 Main St,City48,State48,USA,76138,Regular,2023-03-28,2023-03-28
C1549,First1549,Last1549,customer1549@example.com,+19108299238,6161 Main St,City49,State49,USA,83272,Premium,2023-03-29,2023-03-29
C1550,First1550,Last1550,customer1550@example.com,+14696829205,2477 Main St,City50,State50,USA,13458,Premium,2023-03-30,2023-03-30
C1551,First1551,Last1551,customer1551@example.com,+19684753248,8389 Main St,City51,State1,USA,54538,Wholesale,2023-03-31,2023-03-31
C1552,First1552,Last1552,customer1552@example.com,+16909216968,4116 Main St,City52,State2,USA,62843,Regular,2023-04-01,2023-04-01
C1553,First1553,Last1553,customer1553@example.com,+18751062519,5429 Main St,City53,State3,USA,68582,Premium,2023-04-02,2023-04-02
C1554,First1554,Last1554,customer1554@example.com,+19348731191,4708 Main St,City54,State4,USA,48389,VIP,2023-04-03,2023-04-03
C1555,First1555,Last1555,customer1555@example.com,+12902385489,4829 Main St,City55,State5,USA,10652,VIP,2023-04-04,2023-04-04
C1556,First1556,Last1556,customer1556@example.com,+14775325114,3713 Main St,City56,State6,USA,84905,Regular,2023-04-05,2023-04-05
C1557,First1557,Last1557,customer1557@example.com,+15691495336,9384 Main St,City57,State7,USA,25239,Wholesale,2023-04-06,2023-04-06
C1558,First1558,Last1558,customer1558@example.com,+13326384539,7614 Main St,City58,State8,USA,10895,Premium,2023-04-07,2023-04-07
C1559,First1559,Last1559,customer1559@example.com,+19787625009,9956 Main St,City59,State9,USA,90073,Premium,2023-04-08,2023-04-08
C1560,First1560,Last1560,customer1560@example.com,+19869822509,3271 Main St,City60,State10,USA,11025,Regular,2023-04-09,2023-04-09
C1561,First1561,Last1561,customer1561@example.com,+19724760880,4911 Main St,City61,State11,USA,60177,VIP,2023-04-10,2023-04-10
C1562,First1562,Last1562,customer1562@example.com,+12425304302,4063 Main St,City62,State12,USA,37433,VIP,2023-04-11,2023-04-11
C1563,First1563,Last1563,customer1563@example.com,+19163206113,8281 Main St,City63,State13,USA,40350,Premium,2023-04-12,2023-04-12
C1564,First1564,Last1564,customer1564@example.com,+14662739439,4997 Main St,City64,State14,USA,29637,Premium,2023-04-13,2023-04-13
C1565,First1565,Last1565,customer1565@example.com,+11485394199,4022 Main St,City65,State15,USA,26698,Wholesale,2023-04-14,2023-04-14
C1566,First1566,Last1566,customer1566@example.com,+18923713281,7624 Main St,City66,State16,USA,69517,Regular,2023-04-15,2023-04-15
C1567,First1567,Last1567,customer1567@example.com,+11882383770,5521 Main St,City67,State17,USA,26744,Wholesale,2023-04-16,2023-04-16
C1568,First1568,Last1568,customer1568@example.com,+15200178081,1232 Main St,City68,State18,USA,57757,Regular,2023-04-17,2023-04-17
C1569,First1569,Last1569,customer1569@example.com,+19175656916,2058 Main St,City69,State19,USA,54787,Premium,2023-04-18,2023-04-18
C1570,First1570,Last1570,customer1570@example.com,+14561545104,3851 Main St,City70,State20,USA,29171,VIP,2023-04-19,2023-04-19
C1571,First1571,Last1571,customer1571@example.com,+11598149964,747 Main St,City71,State21,USA,23532,Wholesale,2023-04-20,2023-04-20
C1572,First1572,Last1572,customer1572@example.com,+16034064558,9267 Main St,City72,State22,USA,57888,Premium,2023-04-21,2023-04-21
C1573,First1573,Last1573,customer1573@example.com,+19296308083,9553 Main St,City73,State23,USA,64533,Premium,2023-04-22,2023-04-22
C1574,First1574,Last1574,customer1574@example.com,+16535415534,6210 Main St,City74,State24,USA,32729,Premium,2023-04-23,2023-04-23
C1575,First1575,Last1575,customer1575@example.com,+15615489164,8928 Main St,City75,State25,USA,46834,Wholesale,2023-04-24,2023-04-24
C1576,First1576,Last1576,customer1576@example.com,+14002848007,2196 Main St,City76,State26,USA,60362,Wholesale,2023-04-25,2023-04-25
C1577,First1577,Last1577,customer1577@example.com,+19973236607,3646 Main St,City77,State27,USA,87486,Premium,2023-04-26,2023-04-26
C1578,First1578,Last1578,customer1578@example.com,+15914308358,4888 Main St,City78,State28,USA,65799,Wholesale,2023-04-27,2023-04-27
C1579,First1579,Last1579,customer1579@example.com,+18824054718,2378 Main St,City79,State29,USA,64482,Premium,2023-04-28,2023-04-28
C1580,First1580,Last1580,customer1580@example.com,+11704119967,1475 Main St,City80,State30,USA,30011,VIP,2023-04-29,2023-04-29
C1581,First1581,Last1581,customer1581@example.com,+19326615407,3190 Main St,City81,State31,USA,24530,Wholesale,2023-04-30,2023-04-30
C1582,First1582,Last1582,customer1582@example.com,+17896436283,1116 Main St,City82,State32,USA,51103,Wholesale,2023-05-01,2023-05-01
C1583,First1583,Last1583,customer1583@example.com,+13785609967,4684 Main St,City83,State33,USA,81650,Regular,2023-05-02,2023-05-02
C1584,First1584,Last1584,customer1584@example.com,+13564318739,7380 Main St,City84,State34,USA,50333,Premium,2023-05-03,2023-05-03
C1585,First1585,Last1585,customer1585@example.com,+19751672855,6221 Main St,City85,State35,USA,97043,Premium,2023-05-04,2023-05-04
C1586,First1586,Last1586,customer1586@example.com,+18577575828,9309 Main St,City86,State36,USA,75410,Wholesale,2023-05-05,2023-05-05
C1587,First1587,Last1587,customer1587@example.com,+15226152645,5494 Main St,City87,State37,USA,65176,Regular,2023-05-06,2023-05-06
C1588,First1588,Last1588,customer1588@example.com,+12471201569,2644 Main St,City88,State38,USA,81517,Wholesale,2023-05-07,2023-05-07
C1589,First1589,Last1589,customer1589@example.com,+11402158581,2554 Main St,City89,State39,USA,46086,Regular,2023-05-08,2023-05-08
C1590,First1590,Last1590,customer1590@example.com,+15033491854,7881 Main St,City90,State40,USA,25443,Wholesale,2023-05-09,2023-05-09
C1591,First1591,Last1591,customer1591@example.com,+14428999830,9376 Main St,City91,State41,USA,55900,Regular,2023-05-10,2023-05-10
C1592,First1592,Last1592,customer1592@example.com,+16781398138,8626 Main St,City92,State42,USA,34498,Wholesale,2023-05-11,2023-05-11
C1593,First1593,Last1593,customer1593@example.com,+12294400709,2372 Main St,City93,State43,USA,47532,VIP,2023-05-12,2023-05-12
C1594,First1594,Last1594,customer1594@example.com,+19030645315,2120 Main St,City94,State44,USA,76429,Premium,2023-05-13,2023-05-13
C1595,First1595,Last1595,customer1595@example.com,+16704859178,4917 Main St,City95,State45,USA,73067,VIP,2023-05-14,2023-05-14
C1596,First1596,Last1596,customer1596@example.com,+11969520339,7644 Main St,City96,State46,USA,46231,Wholesale,2023-05-15,2023-05-15
C1597,First1597,Last1597,customer1597@example.com,+15173172363,581 Main St,City97,State47,USA,64257,Premium,2023-05-16,2023-05-16
C1598,First1598,Last1598,customer1598@example.com,+17401814905,4359 Main St,City98,State48,USA,66690,Wholesale,2023-05-17,2023-05-17
C1599,First1599,Last1599,customer1599@example.com,+17763918612,8227 Main St,City99,State49,USA,74778,Regular,2023-05-18,2023-05-18
C1600,First1600,Last1600,customer1600@example.com,+18042076442,2382 Main St,City100,State50,USA,92606,Wholesale,2023-05-19,2023-05-19
C1601,First1601,Last1601,customer1601@example.com,+18208321602,6669 Main St,City1,State1,USA,33344,Wholesale,2023-05-20,2023-05-20
C1602,First1602,Last1602,customer1602@example.com,+11216394426,8302 Main St,City2,State2,USA,42967,VIP,2023-05-21,2023-05-21
C1603,First1603,Last1603,customer1603@example.com,+14014652876,7558 Main St,City3,State3,USA,88461,VIP,2023-05-22,2023-05-22
C1604,First1604,Last1604,customer1604@example.com,+17646985166,2779 Main St,City4,State4,USA,78173,VIP,2023-05-23,2023-05-23
C1605,First1605,Last1605,customer1605@example.com,+14418667846,1879 Main St,City5,State5,USA,37915,VIP,2023-05-24,2023-05-24
C1606,First1606,Last1606,customer1606@example.com,+14574874005,4424 Main St,City6,State6,USA,27416,Wholesale,2023-05-25,2023-05-25
C1607,First1607,Last1607,customer1607@example.com,+14562709364,2175 Main St,City7,State7,USA,42509,VIP,2023-05-26,2023-05-26
C1608,First1608,Last1608,customer1608@example.com,+18232185568,2098 Main St,City8,State8,USA,53180,Premium,2023-05-27,2023-05-27
C1609,First1609,Last1609,customer1609@example.com,+18814581038,4842 Main St,City9,State9,USA,68879,VIP,2023-05-28,2023-05-28
C1610,First1610,Last1610,customer1610@example.com,+11152086431,9328 Main St,City10,State10,USA,57002,VIP,2023-05-29,2023-05-29
C1611,First1611,Last1611,customer1611@example.com,+11288574503,7682 Main St,City11,State11,USA,18685,VIP,2023-05-30,2023-05-30
C1612,First1612,Last1612,customer1612@example.com,+18879360539,1660 Main St,City12,State12,USA,31439,Premium,2023-05-31,2023-05-31
C1613,First1613,Last1613,customer1613@example.com,+16719913505,1869 Main St,City13,State13,USA,16575,VIP,2023-06-01,2023-06-01
C1614,First1614,Last1614,customer1614@example.com,+18667523167,1359 Main St,City14,State14,USA,69880,Premium,2023-06-02,2023-06-02
C1615,First1615,Last1615,customer1615@example.com,+12084208246,5235 Main St,City15,State15,USA,59780,Wholesale,2023-06-03,2023-06-03
C1616,First1616,Last1616,customer1616@example.com,+13077678579,5939 Main St,City16,State16,USA,64531,Wholesale,2023-06-04,2023-06-04
C1617,First1617,Last1617,customer1617@example.com,+16349911485,4983 Main St,City17,State17,USA,76256,Premium,2023-06-05,2023-06-05
C1618,First1618,Last1618,customer1618@example.com,+18312312762,8247 Main St,City18,State18,USA,69492,Regular,2023-06-06,2023-06-06
C1619,First1619,Last1619,customer1619@example.com,+18884664333,2658 Main St,City19,State19,USA,87888,Premium,2023-06-07,2023-06-07
C1620,First1620,Last1620,customer1620@example.com,+14139087870,3905 Main St,City20,State20,USA,34559,Wholesale,2023-06-08,2023-06-08
C1621,First1621,Last1621,customer1621@example.com,+14717332823,6343 Main St,City21,State21,USA,87119,Premium,2023-06-09,2023-06-09
C1622,First1622,Last1622,customer1622@example.com,+17856429033,887 Main St,City22,State22,USA,55477,Wholesale,2023-06-10,2023-06-10
C1623,First1623,Last1623,customer1623@example.com,+14994707465,9614 Main St,City23,State23,USA,53986,Wholesale,2023-06-11,2023-06-11
C1624,First1624,Last1624,customer1624@example.com,+19892492499,7313 Main St,City24,State24,USA,76668,Regular,2023-06-12,2023-06-12
C1625,First1625,Last1625,customer1625@example.com,+11733066105,4831 Main St,City25,State25,USA,80390,Premium,2023-06-13,2023-06-13
C1626,First1626,Last1626,customer1626@example.com,+15270752013,2434 Main St,City26,State26,USA,66922,Wholesale,2023-06-14,2023-06-14
C1627,First1627,Last1627,customer1627@example.com,+17791422503,6742 Main St,City27,State27,USA,36113,Premium,2023-06-15,2023-06-15
C1628,First1628,Last1628,customer1628@example.com,+13806372308,7714 Main St,City28,State28,USA,15964,Regular,2023-06-16,2023-06-16
C1629,First1629,Last1629,customer1629@example.com,+16704046522,9573 Main St,City29,State29,USA,69251,VIP,2023-06-17,2023-06-17
C1630,First1630,Last1630,customer1630@example.com,+13886339696,3064 Main St,City30,State30,USA,77584,Regular,2023-06-18,2023-06-18
C1631,First1631,Last1631,customer1631@example.com,+17869519364,4048 Main St,City31,State31,USA,10266,VIP,2023-06-19,2023-06-19
C1632,First1632,Last1632,customer1632@example.com,+19728401045,3668 Main St,City32,State32,USA,94294,Premium,2023-06-20,2023-06-20
C1633,First1633,Last1633,customer1633@example.com,+11927640901,4543 Main St,City33,State33,USA,65044,Wholesale,2023-06-21,2023-06-21
C1634,First1634,Last1634,customer1634@example.com,+17854741281,8306 Main St,City34,State34,USA,34659,Regular,2023-06-22,2023-06-22
C1635,First1635,Last1635,customer1635@example.com,+16905822412,6354 Main St,City35,State35,USA,79957,Premium,2023-06-23,2023-06-23
C1636,First1636,Last1636,customer1636@example.com,+11492766630,241 Main St,City36,State36,USA,95333,VIP,2023-06-24,2023-06-24
C1637,First1637,Last1637,customer1637@example.com,+18239562253,2149 Main St,City37,State37,USA,45331,Wholesale,2023-06-25,2023-06-25
C1638,First1638,Last1638,customer1638@example.com,+12260780241,8323 Main St,City38,State38,USA,48003,Premium,2023-06-26,2023-06-26
C1639,First1639,Last1639,customer1639@example.com,+16597633470,7663 Main St,City39,State39,USA,41608,Regular,2023-06-27,2023-06-27
C1640,First1640,Last1640,customer1640@example.com,+18355284586,3381 Main St,City40,State40,USA,82185,Regular,2023-06-28,2023-06-28
C1641,First1641,Last1641,customer1641@example.com,+13462643492,4726 Main St,City41,State41,USA,86507,Wholesale,2023-06-29,2023-06-29
C1642,First1642,Last1642,customer1642@example.com,+18437584613,1794 Main St,City42,State42,USA,68633,Premium,2023-06-30,2023-06-30
C1643,First1643,Last1643,customer1643@example.com,+11036629300,8864 Main St,City43,State43,USA,27939,Regular,2023-07-01,2023-07-01
C1644,First1644,Last1644,customer1644@example.com,+13162288465,278 Main St,City44,State44,USA,30862,Regular,2023-07-02,2023-07-02
C1645,First1645,Last1645,customer1645@example.com,+18530790114,8904 Main St,City45,State45,USA,68898,Wholesale,2023-07-03,2023-07-03
C1646,First1646,Last1646,customer1646@example.com,+14929546590,4132 Main St,City46,State46,USA,57965,Premium,2023-07-04,2023-07-04
C1647,First1647,Last1647,customer1647@example.com,+18682657029,7651 Main St,City47,State47,USA,42693,Premium,2023-07-05,2023-07-05
C1648,First1648,Last1648,customer1648@example.com,+15871884843,584 Main St,City48,State48,USA,21274,Premium,2023-07-06,2023-07-06
C1649,First1649,Last1649,customer1649@example.com,+16449539606,9360 Main St,City49,State49,USA,94565,Wholesale,2023-07-07,2023-07-07
C1650,First1650,Last1650,customer1650@example.com,+17958190773,5117 Main St,City50,State50,USA,37093,VIP,2023-07-08,2023-07-08
C1651,First1651,Last1651,customer1651@example.com,+13596168977,872 Main St,City51,State1,USA,45047,Regular,2023-07-09,2023-07-09
C1652,First1652,Last1652,customer1652@example.com,+14098718542,1208 Main St,City52,State2,USA,13251,Regular,2023-07-10,2023-07-10
C1653,First1653,Last1653,customer1653@example.com,+17121186470,5365 Main St,City53,State3,USA,89376,Wholesale,2023-07-11,2023-07-11
C1654,First1654,Last1654,customer1654@example.com,+15182671537,8412 Main St,City54,State4,USA,76137,Wholesale,2023-07-12,2023-07-12
C1655,First1655,Last1655,customer1655@example.com,+18449258848,5373 Main St,City55,State5,USA,38440,Premium,2023-07-13,2023-07-13
C1656,First1656,Last1656,customer1656@example.com,+19065078481,2109 Main St,City56,State6,USA,34621,Regular,2023-07-14,2023-07-14
C1657,First1657,Last1657,customer1657@example.com,+19198962191,4828 Main St,City57,State7,USA,24674,Premium,2023-07-15,2023-07-15
C1658,First1658,Last1658,customer1658@example.com,+11091754102,1372 Main St,City58,State8,USA,47095,Premium,2023-07-16,2023-07-16
C1659,First1659,Last1659,customer1659@example.com,+15116980044,4099 Main St,City59,State9,USA,79613,Premium,2023-07-17,2023-07-17
C1660,First1660,Last1660,customer1660@example.com,+13056556429,276 Main St,City60,State10,USA,73269,Premium,2023-07-18,2023-07-18
C1661,First1661,Last1661,customer1661@example.com,+11618185075,1353 Main St,City61,State11,USA,48247,VIP,2023-07-19,2023-07-19
C1662,First1662,Last1662,customer1662@example.com,+17205436650,5046 Main St,City62,State12,USA,33048,Premium,2023-07-20,2023-07-20
C1663,First1663,Last1663,customer1663@example.com,+15752569458,7556 Main St,City63,State13,USA,41074,VIP,2023-07-21,2023-07-21
C1664,First1664,Last1664,customer1664@example.com,+12998897762,9232 Main St,City64,State14,USA,40296,Premium,2023-07-22,2023-07-22
C1665,First1665,Last1665,customer1665@example.com,+15828382538,453 Main St,City65,State15,USA,68616,VIP,2023-07-23,2023-07-23
C1666,First1666,Last1666,customer1666@example.com,+19146671544,982 Main St,City66,State16,USA,74997,Regular,2023-07-24,2023-07-24
C1667,First1667,Last1667,customer1667@example.com,+11641407290,695 Main St,City67,State17,USA,26805,VIP,2023-07-25,2023-07-25
C1668,First1668,Last1668,customer1668@example.com,+11821770109,651 Main St,City68,State18,USA,76887,Premium,2023-07-26,2023-07-26
C1669,First1669,Last1669,customer1669@example.com,+13366312408,2776 Main St,City69,State19,USA,84095,VIP,2023-07-27,2023-07-27
C1670,First1670,Last1670,customer1670@example.com,+12637082431,203 Main St,City70,State20,USA,50577,Premium,2023-07-28,2023-07-28
C1671,First1671,Last1671,customer1671@example.com,+16135703377,852 Main St,City71,State21,USA,18380,Premium,2023-07-29,2023-07-29
C1672,First1672,Last1672,customer1672@example.com,+19022350230,7209 Main St,City72,State22,USA,79908,Premium,2023-07-30,2023-07-30
C1673,First1673,Last1673,customer1673@example.com,+19732003383,809 Main St,City73,State23,USA,36335,Regular,2023-07-31,2023-07-31
C1674,First1674,Last1674,customer1674@example.com,+16598212109,9487 Main St,City74,State24,USA,39799,Wholesale,2023-08-01,2023-08-01
C1675,First1675,Last1675,customer1675@example.com,+18410590473,9045 Main St,City75,State25,USA,46542,Wholesale,2023-08-02,2023-08-02
C1676,First1676,Last1676,customer1676@example.com,+11796519435,5369 Main St,City76,State26,USA,95049,Premium,2023-08-03,2023-08-03
C1677,First1677,Last1677,customer1677@example.com,+18936533264,1048 Main St,City77,State27,USA,47806,Wholesale,2023-08-04,2023-08-04
C1678,First1678,Last1678,customer1678@example.com,+15704470227,1248 Main St,City78,State28,USA,61034,VIP,2023-08-05,2023-08-05
C1679,First1679,Last1679,customer1679@example.com,+13388935737,182 Main St,City79,State29,USA,92879,VIP,2023-08-06,2023-08-06
C1680,First1680,Last1680,customer1680@example.com,+14512018418,227 Main St,City80,State30,USA,62494,Premium,2023-08-07,2023-08-07
C1681,First1681,Last1681,customer1681@example.com,+14443031581,1542 Main St,City81,State31,USA,39201,Wholesale,2023-08-08,2023-08-08
C1682,First1682,Last1682,customer1682@example.com,+17822784632,8908 Main St,City82,State32,USA,47153,VIP,2023-08-09,2023-08-09
C1683,First1683,Last1683,customer1683@example.com,+13240208097,5491 Main St,City83,State33,USA,69937,Premium,2023-08-10,2023-08-10
C1684,First1684,Last1684,customer1684@example.com,+15034742669,2320 Main St,City84,State34,USA,77254,Wholesale,2023-08-11,2023-08-11
C1685,First1685,Last1685,customer1685@example.com,+19525915534,7970 Main St,City85,State35,USA,36961,Premium,2023-08-12,2023-08-12
C1686,First1686,Last1686,customer1686@example.com,+12305441789,2132 Main St,City86,State36,USA,61632,VIP,2023-08-13,2023-08-13
C1687,First1687,Last1687,customer1687@example.com,+11220381321,2607 Main St,City87,State37,USA,54689,VIP,2023-08-14,2023-08-14
C1688,First1688,Last1688,customer1688@example.com,+13378494037,7579 Main St,City88,State38,USA,49474,VIP,2023-08-15,2023-08-15
C1689,First1689,Last1689,customer1689@example.com,+16710124237,9417 Main St,City89,State39,USA,41664,Regular,2023-08-16,2023-08-16
C1690,First1690,Last1690,customer1690@example.com,+17911416163,503 Main St,City90,State40,USA,84735,VIP,2023-08-17,2023-08-17
C1691,First1691,Last1691,customer1691@example.com,+15482287007,6537 Main St,City91,State41,USA,98332,Wholesale,2023-08-18,2023-08-18
C1692,First1692,Last1692,customer1692@example.com,+15277573584,6634 Main St,City92,State42,USA,55277,Wholesale,2023-08-19,2023-08-19
C1693,First1693,Last1693,customer1693@example.com,+12368818960,6089 Main St,City93,State43,USA,74044,Regular,2023-08-20,2023-08-20
C1694,First1694,Last1694,customer1694@example.com,+19853675000,1501 Main St,City94,State44,USA,40953,VIP,2023-08-21,2023-08-21
C1695,First1695,Last1695,customer1695@example.com,+19726546423,3385 Main St,City95,State45,USA,16001,Premium,2023-08-22,2023-08-22
C1696,First1696,Last1696,customer1696@example.com,+12863509489,157 Main St,City96,State46,USA,54428,VIP,2023-08-23,2023-08-23
C1697,First1697,Last1697,customer1697@example.com,+14956510344,2948 Main St,City97,State47,USA,67199,Premium,2023-08-24,2023-08-24
C1698,First1698,Last1698,customer1698@example.com,+11133144605,4638 Main St,City98,State48,USA,71795,Wholesale,2023-08-25,2023-08-25
C1699,First1699,Last1699,customer1699@example.com,+18570706054,1967 Main St,City99,State49,USA,41038,Wholesale,2023-08-26,2023-08-26
C1700,First1700,Last1700,customer1700@example.com,+12757198367,491 Main St,City100,State50,USA,11365,VIP,2023-08-27,2023-08-27
C1701,First1701,Last1701,customer1701@example.com,+12905687761,1541 Main St,City1,State1,USA,49566,Premium,2023-08-28,2023-08-28
C1702,First1702,Last1702,customer1702@example.com,+15133138234,7277 Main St,City2,State2,USA,33965,VIP,2023-08-29,2023-08-29
C1703,First1703,Last1703,customer1703@example.com,+17461034342,3791 Main St,City3,State3,USA,17725,Wholesale,2023-08-30,2023-08-30
C1704,First1704,Last1704,customer1704@example.com,+16567197506,4639 Main St,City4,State4,USA,89620,Regular,2023-08-31,2023-08-31
C1705,First1705,Last1705,customer1705@example.com,+11037760739,2785 Main St,City5,State5,USA,65874,Regular,2023-09-01,2023-09-01
C1706,First1706,Last1706,customer1706@example.com,+18168733862,6915 Main St,City6,State6,USA,33493,Regular,2023-09-02,2023-09-02
C1707,First1707,Last1707,customer1707@example.com,+19773070757,4056 Main St,City7,State7,USA,56229,Regular,2023-09-03,2023-09-03
C1708,First1708,Last1708,customer1708@example.com,+19948852509,3498 Main St,City8,State8,USA,77566,Regular,2023-09-04,2023-09-04
C1709,First1709,Last1709,customer1709@example.com,+15922316324,3713 Main St,City9,State9,USA,77014,Regular,2023-09-05,2023-09-05
C1710,First1710,Last1710,customer1710@example.com,+16702226772,5170 Main St,City10,State10,USA,63104,Premium,2023-09-06,2023-09-06
C1711,First1711,Last1711,customer1711@example.com,+16901860739,2850 Main St,City11,State11,USA,72762,VIP,2023-09-07,2023-09-07
C1712,First1712,Last1712,customer1712@example.com,+17164770591,7328 Main St,City12,State12,USA,33753,Wholesale,2023-09-08,2023-09-08
C1713,First1713,Last1713,customer1713@example.com,+18619844930,468 Main St,City13,State13,USA,15810,Regular,2023-09-09,2023-09-09
C1714,First1714,Last1714,customer1714@example.com,+16409202824,4402 Main St,City14,State14,USA,86115,Premium,2023-09-10,2023-09-10
C1715,First1715,Last1715,customer1715@example.com,+18348484126,1838 Main St,City15,State15,USA,80463,Regular,2023-09-11,2023-09-11
C1716,First1716,Last1716,customer1716@example.com,+15936349290,3609 Main St,City16,State16,USA,51992,Regular,2023-09-12,2023-09-12
C1717,First1717,Last1717,customer1717@example.com,+18726346857,665 Main St,City17,State17,USA,41450,VIP,2023-09-13,2023-09-13
C1718,First1718,Last1718,customer1718@example.com,+13329459321,6891 Main St,City18,State18,USA,83617,VIP,2023-09-14,2023-09-14
C1719,First1719,Last1719,customer1719@example.com,+11820094986,6224 Main St,City19,State19,USA,32269,Regular,2023-09-15,2023-09-15
C1720,First1720,Last1720,customer1720@example.com,+16097984833,9382 Main St,City20,State20,USA,96402,Wholesale,2023-09-16,2023-09-16
C1721,First1721,Last1721,customer1721@example.com,+17851531077,7654 Main St,City21,State21,USA,85406,VIP,2023-09-17,2023-09-17
