customer_id,first_name,last_name,email,phone,address,city,state,country,postal_code,customer_segment,created_date,modified_date
C3790,First3790,Last3790,customer3790@example.com,18739453390,8450 Main St,City90,State40,USA,73063,Wholesale,2029-05-17,2029-05-17
C1021,First1021,Last1021,customer1021@example.com,15290127578,200 Main St,City21,State21,USA,64323,Regular,2021-10-17,2021-10-17
C1648,First1648,Last1648,customer1648@example.com,15871884843,584 Main St,City48,State48,USA,21274,Premium,2023-07-06,2023-07-06
C0734,First734,Last734,customer734@example.com,17199500547,6124 Main St,City34,State34,USA,24764,VIP,2021-01-03,2021-01-03
C4583,First4583,Last4583,customer4583@example.com,14920352374,8037 Main St,City83,State33,USA,55938,Wholesale,2031-07-19,2031-07-19
C3275,First3275,Last3275,customer3275@example.com,13016171513,7315 Main St,City75,State25,USA,12647,Regular,2027-12-19,2027-12-19
C1621,First1621,Last1621,customer1621@example.com,14717332823,6343 Main St,City21,State21,USA,87119,Premium,2023-06-09,2023-06-09
C3136,First3136,Last3136,customer3136@example.com,12449313237,8663 Main St,City36,State36,USA,32830,Premium,2027-08-02,2027-08-02
C2690,First2690,Last2690,customer2690@example.com,18859787149,7734 Main St,City90,State40,USA,64947,Wholesale,2026-05-13,2026-05-13
C2708,First2708,Last2708,customer2708@example.com,18207147644,4087 Main St,City8,State8,USA,19673,VIP,2026-05-31,2026-05-31
C0298,First298,Last298,customer298@example.com,18524022405,4341 Main St,City98,State48,USA,75066,Premium,2019-10-25,2019-10-25
C2340,First2340,Last2340,customer2340@example.com,12196590937,4494 Main St,City40,State40,USA,86403,Wholesale,2025-05-28,2025-05-28
C0654,First654,Last654,customer654@example.com,18805097330,1493 Main St,City54,State4,USA,57932,Premium,2020-10-15,2020-10-15
C3775,First3775,Last3775,customer3775@example.com,13689607341,320 Main St,City75,State25,USA,40650,Regular,2029-05-02,2029-05-02
C1256,First1256,Last1256,customer1256@example.com,18463308543,367 Main St,City56,State6,USA,20737,Wholesale,2022-06-09,2022-06-09
C4521,First4521,Last4521,customer4521@example.com,16252051242,3889 Main St,City21,State21,USA,30396,Premium,2031-05-18,2031-05-18
C0231,First231,Last231,customer231@example.com,17072956163,145 Main St,City31,State31,USA,30484,Regular,2019-08-19,2019-08-19
C3277,First3277,Last3277,customer3277@example.com,15913963677,4091 Main St,City77,State27,USA,14746,Premium,2027-12-21,2027-12-21
C3231,First3231,Last3231,customer3231@example.com,15010848542,1883 Main St,City31,State31,USA,88205,Premium,2027-11-05,2027-11-05
C0692,First692,Last692,customer692@example.com,16751318712,3390 Main St,City92,State42,USA,43609,Wholesale,2020-11-22,2020-11-22
C2755,First2755,Last2755,customer2755@example.com,11839913605,2820 Main St,City55,State5,USA,85635,Wholesale,2026-07-17,2026-07-17
C4864,First4864,Last4864,customer4864@example.com,18982615570,276 Main St,City64,State14,USA,90430,Premium,2032-04-25,2032-04-25
C0970,First970,Last970,customer970@example.com,11348295530,2901 Main St,City70,State20,USA,18276,Premium,2021-08-27,2021-08-27
C0634,First634,Last634,customer634@example.com,19906922032,9846 Main St,City34,State34,USA,95041,VIP,2020-09-25,2020-09-25
C4093,First4093,Last4093,customer4093@example.com,15854919409,4639 Main St,City93,State43,USA,86024,VIP,2030-03-16,2030-03-16
C4078,First4078,Last4078,customer4078@example.com,12774458228,1375 Main St,City78,State28,USA,16337,VIP,2030-03-01,2030-03-01
C1322,First1322,Last1322,customer1322@example.com,18583406663,4142 Main St,City22,State22,USA,24619,Wholesale,2022-08-14,2022-08-14
C1832,First1832,Last1832,customer1832@example.com,17022680471,9678 Main St,City32,State32,USA,89397,Premium,2024-01-06,2024-01-06
C2179,First2179,Last2179,customer2179@example.com,16914880866,3094 Main St,City79,State29,USA,16747,VIP,2024-12-18,2024-12-18
C1418,First1418,Last1418,customer1418@example.com,13779997941,7511 Main St,City18,State18,USA,81909,Wholesale,2022-11-18,2022-11-18
C1783,First1783,Last1783,customer1783@example.com,18405225188,2685 Main St,City83,State33,USA,79616,VIP,2023-11-18,2023-11-18
C4716,First4716,Last4716,customer4716@example.com,15891856015,3196 Main St,City16,State16,USA,32390,Wholesale,2031-11-29,2031-11-29
C4702,First4702,Last4702,customer4702@example.com,13760448497,3621 Main St,City2,State2,USA,74202,Premium,2031-11-15,2031-11-15
C4119,First4119,Last4119,customer4119@example.com,13630825809,9227 Main St,City19,State19,USA,29876,VIP,2030-04-11,2030-04-11
C1653,First1653,Last1653,customer1653@example.com,17121186470,5365 Main St,City53,State3,USA,89376,Wholesale,2023-07-11,2023-07-11
C1484,First1484,Last1484,customer1484@example.com,14483540408,8424 Main St,City84,State34,USA,22730,Regular,2023-01-23,2023-01-23
C2276,First2276,Last2276,customer2276@example.com,18099570836,6597 Main St,City76,State26,USA,18251,Regular,2025-03-25,2025-03-25
C0878,First878,Last878,customer878@example.com,12488896757,2551 Main St,City78,State28,USA,47819,Wholesale,2021-05-27,2021-05-27
C3526,First3526,Last3526,customer3526@example.com,11021964211,7281 Main St,City26,State26,USA,41463,Wholesale,2028-08-26,2028-08-26
C2017,First2017,Last2017,customer2017@example.com,14543899933,5651 Main St,City17,State17,USA,30373,Wholesale,2024-07-09,2024-07-09
C0427,First427,Last427,customer427@example.com,12026301301,6247 Main St,City27,State27,USA,56006,Regular,2020-03-02,2020-03-02
C0627,First627,Last627,customer627@example.com,19936218735,1622 Main St,City27,State27,USA,12825,VIP,2020-09-18,2020-09-18
C1590,First1590,Last1590,customer1590@example.com,15033491854,7881 Main St,City90,State40,USA,25443,Wholesale,2023-05-09,2023-05-09
C2224,First2224,Last2224,customer2224@example.com,12665748262,9845 Main St,City24,State24,USA,74035,Regular,2025-02-01,2025-02-01
C2218,First2218,Last2218,customer2218@example.com,11992300757,9233 Main St,City18,State18,USA,18716,Premium,2025-01-26,2025-01-26
C4484,First4484,Last4484,customer4484@example.com,13694913056,1943 Main St,City84,State34,USA,87957,Regular,2031-04-11,2031-04-11
C1486,First1486,Last1486,customer1486@example.com,19157768090,8537 Main St,City86,State36,USA,39512,Wholesale,2023-01-25,2023-01-25
C1740,First1740,Last1740,customer1740@example.com,19141123143,6543 Main St,City40,State40,USA,11796,VIP,2023-10-06,2023-10-06
C2481,First2481,Last2481,customer2481@example.com,19822306126,8307 Main St,City81,State31,USA,38391,VIP,2025-10-16,2025-10-16
C2585,First2585,Last2585,customer2585@example.com,17084572124,3143 Main St,City85,State35,USA,87954,Premium,2026-01-28,2026-01-28
C2894,First2894,Last2894,customer2894@example.com,14574935931,9426 Main St,City94,State44,USA,64320,Wholesale,2026-12-03,2026-12-03
C0150,First150,Last150,customer150@example.com,16336700248,4491 Main St,City50,State50,USA,34683,Premium,2019-05-30,2019-05-30
C0677,First677,Last677,customer677@example.com,11603481916,1379 Main St,City77,State27,USA,68203,Regular,2020-11-07,2020-11-07
C1262,First1262,Last1262,customer1262@example.com,16402644471,3230 Main St,City62,State12,USA,39016,Premium,2022-06-15,2022-06-15
C4918,First4918,Last4918,customer4918@example.com,15513209299,1045 Main St,City18,State18,USA,61640,Premium,2032-06-18,2032-06-18
C0013,First13,Last13,customer13@example.com,15070967386,5766 Main St,City13,State13,USA,96207,Regular,2019-01-13,2019-01-13
C1834,First1834,Last1834,customer1834@example.com,13707620623,8773 Main St,City34,State34,USA,72221,Premium,2024-01-08,2024-01-08
C3249,First3249,Last3249,customer3249@example.com,17689392318,4725 Main St,City49,State49,USA,73052,Premium,2027-11-23,2027-11-23
C1492,First1492,Last1492,customer1492@example.com,15661455672,2935 Main St,City92,State42,USA,29335,VIP,2023-01-31,2023-01-31
C2728,First2728,Last2728,customer2728@example.com,14862999188,7351 Main St,City28,State28,USA,76806,Wholesale,2026-06-20,2026-06-20
C3687,First3687,Last3687,customer3687@example.com,11631985149,7525 Main St,City87,State37,USA,98999,VIP,2029-02-03,2029-02-03
C1425,First1425,Last1425,customer1425@example.com,14052293620,9972 Main St,City25,State25,USA,20217,VIP,2022-11-25,2022-11-25
C4606,First4606,Last4606,customer4606@example.com,11096627305,5479 Main St,City6,State6,USA,84472,Regular,2031-08-11,2031-08-11
C4596,First4596,Last4596,customer4596@example.com,11167705103,7680 Main St,City96,State46,USA,60991,VIP,2031-08-01,2031-08-01
C0732,First732,Last732,customer732@example.com,17002853815,2725 Main St,City32,State32,USA,21857,Wholesale,2021-01-01,2021-01-01
C1232,First1232,Last1232,customer1232@example.com,14708329584,5741 Main St,City32,State32,USA,51920,VIP,2022-05-16,2022-05-16
C1635,First1635,Last1635,customer1635@example.com,16905822412,6354 Main St,City35,State35,USA,79957,Premium,2023-06-23,2023-06-23
C3937,First3937,Last3937,customer3937@example.com,15579317258,9862 Main St,City37,State37,USA,11713,VIP,2029-10-11,2029-10-11
C1211,First1211,Last1211,customer1211@example.com,12796387875,4491 Main St,City11,State11,USA,10038,Wholesale,2022-04-25,2022-04-25
C3269,First3269,Last3269,customer3269@example.com,18104423674,4968 Main St,City69,State19,USA,90657,Wholesale,2027-12-13,2027-12-13
C1935,First1935,Last1935,customer1935@example.com,17291319676,5437 Main St,City35,State35,USA,25191,Regular,2024-04-18,2024-04-18
C0554,First554,Last554,customer554@example.com,18591400523,9103 Main St,City54,State4,USA,10616,Premium,2020-07-07,2020-07-07
C0492,First492,Last492,customer492@example.com,18922462886,3288 Main St,City92,State42,USA,28044,Wholesale,2020-05-06,2020-05-06
C2963,First2963,Last2963,customer2963@example.com,18014244571,2695 Main St,City63,State13,USA,22641,VIP,2027-02-10,2027-02-10
C2330,First2330,Last2330,customer2330@example.com,14246395685,9069 Main St,City30,State30,USA,88633,Regular,2025-05-18,2025-05-18
C2196,First2196,Last2196,customer2196@example.com,12615132551,4496 Main St,City96,State46,USA,36055,VIP,2025-01-04,2025-01-04
C3065,First3065,Last3065,customer3065@example.com,11350287089,3751 Main St,City65,State15,USA,59965,Wholesale,2027-05-23,2027-05-23
C0658,First658,Last658,customer658@example.com,16699513059,1659 Main St,City58,State8,USA,85232,Regular,2020-10-19,2020-10-19
C2375,First2375,Last2375,customer2375@example.com,19019573485,3093 Main St,City75,State25,USA,33230,VIP,2025-07-02,2025-07-02
C2226,First2226,Last2226,customer2226@example.com,14643591190,4942 Main St,City26,State26,USA,64059,Wholesale,2025-02-03,2025-02-03
C4265,First4265,Last4265,customer4265@example.com,12284617055,4923 Main St,City65,State15,USA,26766,Wholesale,2030-09-04,2030-09-04
C1171,First1171,Last1171,customer1171@example.com,19265444325,469 Main St,City71,State21,USA,19137,Wholesale,2022-03-16,2022-03-16
C0133,First133,Last133,customer133@example.com,13955224015,460 Main St,City33,State33,USA,54624,Wholesale,2019-05-13,2019-05-13
C0472,First472,Last472,customer472@example.com,16390517092,6197 Main St,City72,State22,USA,52134,VIP,2020-04-16,2020-04-16
C3226,First3226,Last3226,customer3226@example.com,14450491772,6762 Main St,City26,State26,USA,52566,Wholesale,2027-10-31,2027-10-31
C1406,First1406,Last1406,customer1406@example.com,19813774225,9482 Main St,City6,State6,USA,27918,Regular,2022-11-06,2022-11-06
C2877,First2877,Last2877,customer2877@example.com,13565028325,9819 Main St,City77,State27,USA,46426,Premium,2026-11-16,2026-11-16
C4505,First4505,Last4505,customer4505@example.com,13421290240,1669 Main St,City5,State5,USA,48887,Premium,2031-05-02,2031-05-02
C4693,First4693,Last4693,customer4693@example.com,13797459803,8018 Main St,City93,State43,USA,58240,Regular,2031-11-06,2031-11-06
C2827,First2827,Last2827,customer2827@example.com,19714166732,3524 Main St,City27,State27,USA,21400,VIP,2026-09-27,2026-09-27
C0288,First288,Last288,customer288@example.com,15534886369,9041 Main St,City88,State38,USA,61065,VIP,2019-10-15,2019-10-15
C1870,First1870,Last1870,customer1870@example.com,11874427231,8770 Main St,City70,State20,USA,13851,Wholesale,2024-02-13,2024-02-13
C3115,First3115,Last3115,customer3115@example.com,12960060542,6894 Main St,City15,State15,USA,77783,Premium,2027-07-12,2027-07-12
C3626,First3626,Last3626,customer3626@example.com,15824417339,8271 Main St,City26,State26,USA,29113,VIP,2028-12-04,2028-12-04
C2313,First2313,Last2313,customer2313@example.com,15687553694,2562 Main St,City13,State13,USA,65368,Wholesale,2025-05-01,2025-05-01
C4924,First4924,Last4924,customer4924@example.com,14261610127,8422 Main St,City24,State24,USA,39892,VIP,2032-06-24,2032-06-24
C1619,First1619,Last1619,customer1619@example.com,18884664333,2658 Main St,City19,State19,USA,87888,Premium,2023-06-07,2023-06-07
C0995,First995,Last995,customer995@example.com,16367165994,1890 Main St,City95,State45,USA,75833,Wholesale,2021-09-21,2021-09-21
C1804,First1804,Last1804,customer1804@example.com,12738679323,195 Main St,City4,State4,USA,42323,Regular,2023-12-09,2023-12-09
C2643,First2643,Last2643,customer2643@example.com,14323965698,3669 Main St,City43,State43,USA,58319,Premium,2026-03-27,2026-03-27
C4803,First4803,Last4803,customer4803@example.com,19635974954,2246 Main St,City3,State3,USA,72205,Wholesale,2032-02-24,2032-02-24
C3536,First3536,Last3536,customer3536@example.com,15964716896,1970 Main St,City36,State36,USA,55539,VIP,2028-09-05,2028-09-05
C4832,First4832,Last4832,customer4832@example.com,11626474346,4621 Main St,City32,State32,USA,48773,Premium,2032-03-24,2032-03-24
C3912,First3912,Last3912,customer3912@example.com,12399062557,165 Main St,City12,State12,USA,52168,Regular,2029-09-16,2029-09-16
C2108,First2108,Last2108,customer2108@example.com,11267190162,8385 Main St,City8,State8,USA,50841,VIP,2024-10-08,2024-10-08
C3045,First3045,Last3045,customer3045@example.com,17813641447,2423 Main St,City45,State45,USA,84691,Wholesale,2027-05-03,2027-05-03
C0417,First417,Last417,customer417@example.com,14301881250,8828 Main St,City17,State17,USA,81177,Wholesale,2020-02-21,2020-02-21
C0978,First978,Last978,customer978@example.com,18761841015,2225 Main St,City78,State28,USA,92985,VIP,2021-09-04,2021-09-04
C2418,First2418,Last2418,customer2418@example.com,11430433705,3014 Main St,City18,State18,USA,24652,Regular,2025-08-14,2025-08-14
C0506,First506,Last506,customer506@example.com,13716699397,7041 Main St,City6,State6,USA,38905,Wholesale,2020-05-20,2020-05-20
C4153,First4153,Last4153,customer4153@example.com,16716681070,2559 Main St,City53,State3,USA,76866,Wholesale,2030-05-15,2030-05-15
C4256,First4256,Last4256,customer4256@example.com,11764268356,7115 Main St,City56,State6,USA,89398,Wholesale,2030-08-26,2030-08-26
C3942,First3942,Last3942,customer3942@example.com,18721880004,7669 Main St,City42,State42,USA,69172,Wholesale,2029-10-16,2029-10-16
C0415,First415,Last415,customer415@example.com,15643699626,7430 Main St,City15,State15,USA,91339,Regular,2020-02-19,2020-02-19
C4149,First4149,Last4149,customer4149@example.com,16069531545,5543 Main St,City49,State49,USA,60455,VIP,2030-05-11,2030-05-11
C1184,First1184,Last1184,customer1184@example.com,17326946644,5288 Main St,City84,State34,USA,15270,Regular,2022-03-29,2022-03-29
C0486,First486,Last486,customer486@example.com,11127753862,6559 Main St,City86,State36,USA,98641,Regular,2020-04-30,2020-04-30
C0894,First894,Last894,customer894@example.com,17823267132,4083 Main St,City94,State44,USA,84265,Regular,2021-06-12,2021-06-12
C0806,First806,Last806,customer806@example.com,16517268586,8459 Main St,City6,State6,USA,51385,VIP,2021-03-16,2021-03-16
C0556,First556,Last556,customer556@example.com,14239921088,1205 Main St,City56,State6,USA,47149,Regular,2020-07-09,2020-07-09
C3826,First3826,Last3826,customer3826@example.com,14973932620,9649 Main St,City26,State26,USA,92792,Premium,2029-06-22,2029-06-22
C1198,First1198,Last1198,customer1198@example.com,17321267959,5154 Main St,City98,State48,USA,86547,Wholesale,2022-04-12,2022-04-12
C4254,First4254,Last4254,customer4254@example.com,11438831871,1247 Main St,City54,State4,USA,58564,VIP,2030-08-24,2030-08-24
C4059,First4059,Last4059,customer4059@example.com,17637857763,4641 Main St,City59,State9,USA,89713,Premium,2030-02-10,2030-02-10
C1294,First1294,Last1294,customer1294@example.com,14661573263,4986 Main St,City94,State44,USA,41578,Wholesale,2022-07-17,2022-07-17
C2222,First2222,Last2222,customer2222@example.com,12986890547,4646 Main St,City22,State22,USA,83020,Premium,2025-01-30,2025-01-30
C3505,First3505,Last3505,customer3505@example.com,15558056439,8690 Main St,City5,State5,USA,68276,Wholesale,2028-08-05,2028-08-05
C3655,First3655,Last3655,customer3655@example.com,19658330545,887 Main St,City55,State5,USA,84258,Premium,2029-01-02,2029-01-02
C4759,First4759,Last4759,customer4759@example.com,13628846654,8018 Main St,City59,State9,USA,74217,Regular,2032-01-11,2032-01-11
C3007,First3007,Last3007,customer3007@example.com,12658426604,3646 Main St,City7,State7,USA,51815,Premium,2027-03-26,2027-03-26
C2094,First2094,Last2094,customer2094@example.com,19960956570,3287 Main St,City94,State44,USA,33174,Regular,2024-09-24,2024-09-24
C2188,First2188,Last2188,customer2188@example.com,13155008366,3348 Main St,City88,State38,USA,76043,VIP,2024-12-27,2024-12-27
C3037,First3037,Last3037,customer3037@example.com,16424389041,2100 Main St,City37,State37,USA,14515,Premium,2027-04-25,2027-04-25
C3919,First3919,Last3919,customer3919@example.com,15011180793,9302 Main St,City19,State19,USA,86844,Wholesale,2029-09-23,2029-09-23
C1273,First1273,Last1273,customer1273@example.com,12360916455,4261 Main St,City73,State23,USA,51829,Regular,2022-06-26,2022-06-26
C0291,First291,Last291,customer291@example.com,14425985587,7744 Main St,City91,State41,USA,36167,Wholesale,2019-10-18,2019-10-18
C4828,First4828,Last4828,customer4828@example.com,15963307451,7759 Main St,City28,State28,USA,99896,Premium,2032-03-20,2032-03-20
C0253,First253,Last253,customer253@example.com,13062705528,8429 Main St,City53,State3,USA,92860,Regular,2019-09-10,2019-09-10
C3246,First3246,Last3246,customer3246@example.com,17265618761,4165 Main St,City46,State46,USA,88975,Regular,2027-11-20,2027-11-20
C0351,First351,Last351,customer351@example.com,12791477383,1695 Main St,City51,State1,USA,21999,Wholesale,2019-12-17,2019-12-17
C1188,First1188,Last1188,customer1188@example.com,13946242288,2712 Main St,City88,State38,USA,30162,Premium,2022-04-02,2022-04-02
C1962,First1962,Last1962,customer1962@example.com,17033668162,2694 Main St,City62,State12,USA,42289,VIP,2024-05-15,2024-05-15
C0423,First423,Last423,customer423@example.com,19803179228,6518 Main St,City23,State23,USA,40510,Regular,2020-02-27,2020-02-27
C0091,First91,Last91,customer91@example.com,19514920609,9759 Main St,City91,State41,USA,36910,Regular,2019-04-01,2019-04-01
C3730,First3730,Last3730,customer3730@example.com,13446872318,45 Main St,City30,State30,USA,32103,Premium,2029-03-18,2029-03-18
C2237,First2237,Last2237,customer2237@example.com,11426154538,7629 Main St,City37,State37,USA,58826,VIP,2025-02-14,2025-02-14
C0671,First671,Last671,customer671@example.com,17416108061,4529 Main St,City71,State21,USA,97667,Wholesale,2020-11-01,2020-11-01
C3041,First3041,Last3041,customer3041@example.com,13329200182,8643 Main St,City41,State41,USA,18852,Regular,2027-04-29,2027-04-29
C0027,First27,Last27,customer27@example.com,18310570744,7675 Main St,City27,State27,USA,44029,Premium,2019-01-27,2019-01-27
C0430,First430,Last430,customer430@example.com,18144410140,4217 Main St,City30,State30,USA,68706,Regular,2020-03-05,2020-03-05
C0684,First684,Last684,customer684@example.com,19009194297,5445 Main St,City84,State34,USA,35122,Premium,2020-11-14,2020-11-14
C4464,First4464,Last4464,customer4464@example.com,18068762888,3484 Main St,City64,State14,USA,77605,Premium,2031-03-22,2031-03-22
C3946,First3946,Last3946,customer3946@example.com,17989954936,6177 Main St,City46,State46,USA,42460,Premium,2029-10-20,2029-10-20
C3524,First3524,Last3524,customer3524@example.com,18654074090,9148 Main St,City24,State24,USA,45069,Wholesale,2028-08-24,2028-08-24
C1542,First1542,Last1542,customer1542@example.com,11544292298,680 Main St,City42,State42,USA,57522,Premium,2023-03-22,2023-03-22
C2032,First2032,Last2032,customer2032@example.com,18118708649,6824 Main St,City32,State32,USA,79356,Wholesale,2024-07-24,2024-07-24
C2233,First2233,Last2233,customer2233@example.com,19910462054,2485 Main St,City33,State33,USA,66850,Wholesale,2025-02-10,2025-02-10
C4121,First4121,Last4121,customer4121@example.com,17918568898,336 Main St,City21,State21,USA,13216,Premium,2030-04-13,2030-04-13
C3236,First3236,Last3236,customer3236@example.com,17952064791,7472 Main St,City36,State36,USA,53791,Wholesale,2027-11-10,2027-11-10
C0255,First255,Last255,customer255@example.com,13083132003,7261 Main St,City55,State5,USA,23063,Wholesale,2019-09-12,2019-09-12
C1030,First1030,Last1030,customer1030@example.com,18585665407,9225 Main St,City30,State30,USA,92101,VIP,2021-10-26,2021-10-26
C4393,First4393,Last4393,customer4393@example.com,19139702665,5622 Main St,City93,State43,USA,76292,Wholesale,2031-01-10,2031-01-10
C3801,First3801,Last3801,customer3801@example.com,13957892188,6982 Main St,City1,State1,USA,95146,Premium,2029-05-28,2029-05-28
C4311,First4311,Last4311,customer4311@example.com,13497097450,3888 Main St,City11,State11,USA,16085,Premium,2030-10-20,2030-10-20
C2510,First2510,Last2510,customer2510@example.com,12992017117,5560 Main St,City10,State10,USA,58137,Premium,2025-11-14,2025-11-14
C2293,First2293,Last2293,customer2293@example.com,16217056960,4368 Main St,City93,State43,USA,39183,VIP,2025-04-11,2025-04-11
C1324,First1324,Last1324,customer1324@example.com,16527292002,3610 Main St,City24,State24,USA,30069,VIP,2022-08-16,2022-08-16
C1551,First1551,Last1551,customer1551@example.com,19684753248,8389 Main St,City51,State1,USA,54538,Wholesale,2023-03-31,2023-03-31
C4648,First4648,Last4648,customer4648@example.com,17131031027,4320 Main St,City48,State48,USA,65325,VIP,2031-09-22,2031-09-22
C0316,First316,Last316,customer316@example.com,13734153630,6805 Main St,City16,State16,USA,40330,Wholesale,2019-11-12,2019-11-12
C1243,First1243,Last1243,customer1243@example.com,16836063864,4779 Main St,City43,State43,USA,66597,VIP,2022-05-27,2022-05-27
C2451,First2451,Last2451,customer2451@example.com,15747543614,3420 Main St,City51,State1,USA,80212,Regular,2025-09-16,2025-09-16
C1579,First1579,Last1579,customer1579@example.com,18824054718,2378 Main St,City79,State29,USA,64482,Premium,2023-04-28,2023-04-28
C4626,First4626,Last4626,customer4626@example.com,17710919963,5499 Main St,City26,State26,USA,25137,VIP,2031-08-31,2031-08-31
C3117,First3117,Last3117,customer3117@example.com,19875657424,9968 Main St,City17,State17,USA,96686,Regular,2027-07-14,2027-07-14
C0070,First70,Last70,customer70@example.com,16922224344,7804 Main St,City70,State20,USA,36966,Premium,2019-03-11,2019-03-11
C0860,First860,Last860,customer860@example.com,11276772532,5157 Main St,City60,State10,USA,82357,VIP,2021-05-09,2021-05-09
C2754,First2754,Last2754,customer2754@example.com,16395181559,7740 Main St,City54,State4,USA,73895,Regular,2026-07-16,2026-07-16
C1633,First1633,Last1633,customer1633@example.com,11927640901,4543 Main St,City33,State33,USA,65044,Wholesale,2023-06-21,2023-06-21
C1651,First1651,Last1651,customer1651@example.com,13596168977,872 Main St,City51,State1,USA,45047,Regular,2023-07-09,2023-07-09
C3861,First3861,Last3861,customer3861@example.com,18030996821,9484 Main St,City61,State11,USA,18470,Premium,2029-07-27,2029-07-27
C3107,First3107,Last3107,customer3107@example.com,18853391245,951 Main St,City7,State7,USA,33666,VIP,2027-07-04,2027-07-04
C1075,First1075,Last1075,customer1075@example.com,18307821739,9874 Main St,City75,State25,USA,73756,Wholesale,2021-12-10,2021-12-10
C4002,First4002,Last4002,customer4002@example.com,17382742539,9717 Main St,City2,State2,USA,18412,VIP,2029-12-15,2029-12-15
C0788,First788,Last788,customer788@example.com,16301197677,8827 Main St,City88,State38,USA,80518,Wholesale,2021-02-26,2021-02-26
C2606,First2606,Last2606,customer2606@example.com,16330416249,6632 Main St,City6,State6,USA,62343,Premium,2026-02-18,2026-02-18
C3631,First3631,Last3631,customer3631@example.com,11998310210,3190 Main St,City31,State31,USA,48832,Wholesale,2028-12-09,2028-12-09
C2122,First2122,Last2122,customer2122@example.com,15321293399,4812 Main St,City22,State22,USA,54427,VIP,2024-10-22,2024-10-22
C1875,First1875,Last1875,customer1875@example.com,19114868180,5973 Main St,City75,State25,USA,33820,Wholesale,2024-02-18,2024-02-18
C0812,First812,Last812,customer812@example.com,17711425532,1765 Main St,City12,State12,USA,40684,Regular,2021-03-22,2021-03-22
C0388,First388,Last388,customer388@example.com,13270029533,8840 Main St,City88,State38,USA,31113,VIP,2020-01-23,2020-01-23
C2883,First2883,Last2883,customer2883@example.com,14927521858,7047 Main St,City83,State33,USA,59722,Premium,2026-11-22,2026-11-22
C1176,First1176,Last1176,customer1176@example.com,19362599032,7636 Main St,City76,State26,USA,82795,VIP,2022-03-21,2022-03-21
C3198,First3198,Last3198,customer3198@example.com,18043226578,2450 Main St,City98,State48,USA,32783,VIP,2027-10-03,2027-10-03
C2624,First2624,Last2624,customer2624@example.com,19539838386,1801 Main St,City24,State24,USA,30470,Wholesale,2026-03-08,2026-03-08
C1352,First1352,Last1352,customer1352@example.com,18677246829,9113 Main St,City52,State2,USA,61454,Wholesale,2022-09-13,2022-09-13
C0411,First411,Last411,customer411@example.com,16992417664,9432 Main St,City11,State11,USA,56895,VIP,2020-02-15,2020-02-15
C4213,First4213,Last4213,customer4213@example.com,13191873509,2301 Main St,City13,State13,USA,79427,Regular,2030-07-14,2030-07-14
C0110,First110,Last110,customer110@example.com,18117101386,1818 Main St,City10,State10,USA,63462,Wholesale,2019-04-20,2019-04-20
C4996,First4996,Last4996,customer4996@example.com,11350103433,4915 Main St,City96,State46,USA,23893,Premium,2032-09-04,2032-09-04
C3430,First3430,Last3430,customer3430@example.com,13880663291,4192 Main St,City30,State30,USA,91697,Wholesale,2028-05-22,2028-05-22
C2810,First2810,Last2810,customer2810@example.com,14599342087,3091 Main St,City10,State10,USA,24687,VIP,2026-09-10,2026-09-10
C2595,First2595,Last2595,customer2595@example.com,13358668393,1960 Main St,City95,State45,USA,63325,Premium,2026-02-07,2026-02-07
C2837,First2837,Last2837,customer2837@example.com,13462125377,382 Main St,City37,State37,USA,35417,Wholesale,2026-10-07,2026-10-07
C2373,First2373,Last2373,customer2373@example.com,13688013572,8681 Main St,City73,State23,USA,59460,Premium,2025-06-30,2025-06-30
C1236,First1236,Last1236,customer1236@example.com,19647762985,8408 Main St,City36,State36,USA,25686,VIP,2022-05-20,2022-05-20
C2147,First2147,Last2147,customer2147@example.com,13689985939,4400 Main St,City47,State47,USA,57977,Premium,2024-11-16,2024-11-16
C4976,First4976,Last4976,customer4976@example.com,19487562365,1279 Main St,City76,State26,USA,85415,Wholesale,2032-08-15,2032-08-15
C0600,First600,Last600,customer600@example.com,16967187354,1755 Main St,City100,State50,USA,23139,VIP,2020-08-22,2020-08-22
C1435,First1435,Last1435,customer1435@example.com,14028697772,2464 Main St,City35,State35,USA,88187,Wholesale,2022-12-05,2022-12-05
C4997,First4997,Last4997,customer4997@example.com,12782396112,9972 Main St,City97,State47,USA,18335,VIP,2032-09-05,2032-09-05
C0539,First539,Last539,customer539@example.com,18175271373,3496 Main St,City39,State39,USA,74387,Premium,2020-06-22,2020-06-22
C0722,First722,Last722,customer722@example.com,14310535648,3100 Main St,City22,State22,USA,70706,Regular,2020-12-22,2020-12-22
C4411,First4411,Last4411,customer4411@example.com,12363090367,9365 Main St,City11,State11,USA,51793,Wholesale,2031-01-28,2031-01-28
C1873,First1873,Last1873,customer1873@example.com,11841800489,1629 Main St,City73,State23,USA,97966,Premium,2024-02-16,2024-02-16
C2846,First2846,Last2846,customer2846@example.com,14914813475,9591 Main St,City46,State46,USA,77843,VIP,2026-10-16,2026-10-16
C2054,First2054,Last2054,customer2054@example.com,13846737089,7017 Main St,City54,State4,USA,47665,Premium,2024-08-15,2024-08-15
C2908,First2908,Last2908,customer2908@example.com,11436751023,6694 Main St,City8,State8,USA,62243,Wholesale,2026-12-17,2026-12-17
